公告,#genre#
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$LR•IPV4『线路1』
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$LR•IPV4『线路2』
安多卫视,http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$LR•IPV4『线路3』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050$LR•IPV4『线路4』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8105&tk=2aca1ad9a849$LR•IPV4『线路5』
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6『线路1』
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8$LR•IPV4『线路2』
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8$LR•IPV4『线路3』
康巴卫视,http://36.105.100.208:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$LR•IPV4『线路4』
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7174&tk=f6cc1e0a0e1a$LR•IPV4『线路5』
康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140$LR•IPV4『线路6』
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$LR•IPV4『线路1』
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$LR•IPV4『线路2』
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$LR•IPV4『线路3』
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8$LR•IPV4『线路5』
三沙卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887452.m3u8$LR•IPV4『线路1』
三沙卫视,http://219.157.60.114:7001/rtp/225.1.4.234:1280$LR•IPV4『线路2』
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
三沙卫视,http://36.105.100.208:35455/itv/5000000011000288016.m3u8?cdn=bestzb$LR•IPV4『线路4』
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0161&tk=f6cc1e0a0e1a$LR•IPV4『线路5』
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002$LR•IPV4『线路6』
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140$LR•IPV4『线路7』
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6『线路1』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#$LR•IPV4『线路2』
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$LR•IPV4『线路3』
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$LR•IPV4『线路4』
延边卫视,http://live.ybtvyun.com/video/s10006-d48b8590849c/index.m3u8$LR•IPV4『线路5』
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
延边卫视,http://36.105.100.208:35455/itv/1000000005000266008.m3u8?cdn=ystenlive$LR•IPV4『线路7』
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8$LR•IPV4『线路8』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$LR•IPV4『线路9』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3050&tk=23a9aca1f79f$LR•IPV4『线路10』
📡  江西频道,#genre#
江西都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxds$LR•IPV4『线路1』
江西都市,http://local-live.jxtvcn.com.cn/live/tv_jxtv2.m3u8$LR•IPV4『线路2』
江西都市,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv2.m3u8$LR•IPV4『线路3』
江西都市,http://local-live.jxtvcn.com.cn/live/tv_jxtv2.flv$LR•IPV4『线路4』
江西都市,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv2.flv$LR•IPV4『线路5』
江西都市,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv2$LR•IPV4『线路6』
江西都市,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv2$LR•IPV4『线路7』
江西都市,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227290/10000100000000060000000001722654_0.smil$LR•IPV4『线路8』
江西都市,rtsp://115.153.233.154/PLTV/88888888/224/3221227069/94448631.smil$LR•IPV4『线路9』
江西都市,rtsp://115.153.245.70/PLTV/88888888/224/3221226728/53707442.smil$LR•IPV4『线路10』
江西都市,rtsp://115.153.233.154/PLTV/88888888/224/3221226728/53707442.smil$LR•IPV4『线路11』
江西都市,rtsp://115.153.212.72/PLTV/88888888/224/3221226728/53707442.smil$LR•IPV4『线路12』
江西经济生活,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjjsh$LR•IPV4『线路1』
江西经济生活,http://local-live.jxtvcn.com.cn/live/tv_jxtv3_hd.m3u8$LR•IPV4『线路2』
江西经济生活,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv3.m3u8$LR•IPV4『线路3』
江西经济生活,http://local-live.jxtvcn.com.cn/live/tv_jxtv3_hd.flv$LR•IPV4『线路4』
江西经济生活,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv3.flv$LR•IPV4『线路5』
江西经济生活,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv3_hd$LR•IPV4『线路6』
江西经济生活,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv3$LR•IPV4『线路7』
江西经济生活,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227092/10000100000000060000000000610996_0.smil$LR•IPV4『线路8』
江西经济生活,rtsp://115.153.233.154/PLTV/88888888/224/3221226946/70055407.smil$LR•IPV4『线路9』
江西经济生活,rtsp://115.153.245.70/PLTV/88888888/224/3221226946/70055407.smil$LR•IPV4『线路10』
江西经济生活,rtsp://115.153.233.154/PLTV/88888888/224/3221226717/53707446.smil$LR•IPV4『线路11』
江西经济生活,rtsp://115.153.212.72/PLTV/88888888/224/3221226946/70055407.smil$LR•IPV4『线路12』
江西经济生活,rtsp://115.153.212.72/PLTV/88888888/224/3221226717/53707446.smil$LR•IPV4『线路13』
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly$LR•IPV4『线路1』
江西影视旅游,http://local-live.jxtvcn.com.cn/live/tv_jxtv4.m3u8$LR•IPV4『线路2』
江西影视旅游,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4.m3u8$LR•IPV4『线路3』
江西影视旅游,http://local-live.jxtvcn.com.cn/live/tv_jxtv4.flv$LR•IPV4『线路4』
江西影视旅游,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4.flv$LR•IPV4『线路5』
江西影视旅游,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv4$LR•IPV4『线路6』
江西影视旅游,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4$LR•IPV4『线路7』
江西影视旅游,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227287/10000100000000060000000001899760_0.smil$LR•IPV4『线路8』
江西影视旅游,rtsp://115.153.233.154/PLTV/88888888/224/3221226704/53213102.smil$LR•IPV4『线路9』
江西影视旅游,rtsp://115.153.245.70/PLTV/88888888/224/3221226704/53213102.smil$LR•IPV4『线路10』
江西影视旅游,rtsp://115.153.212.72/PLTV/88888888/224/3221226704/53213102.smil$LR•IPV4『线路11』
江西公共农业,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxggny$LR•IPV4『线路1』
江西公共农业,http://local-live.jxtvcn.com.cn/live/tv_jxtv5.m3u8$LR•IPV4『线路2』
江西公共农业,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5.m3u8$LR•IPV4『线路3』
江西公共农业,http://local-live.jxtvcn.com.cn/live/tv_jxtv5.flv$LR•IPV4『线路4』
江西公共农业,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5.flv$LR•IPV4『线路5』
江西公共农业,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv5$LR•IPV4『线路6』
江西公共农业,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5$LR•IPV4『线路7』
江西公共农业,rtsp://118.212.169.207:554/PLTV/88888888/224/3221226948/10000100000000060000000000527279_0.smil$LR•IPV4『线路8』
江西公共农业,rtsp://115.153.233.154/PLTV/88888888/224/3221226708/53213097.smil$LR•IPV4『线路9』
江西公共农业,rtsp://115.153.245.70/PLTV/88888888/224/3221226708/53213097.smil$LR•IPV4『线路10』
江西公共农业,rtsp://115.153.212.72/PLTV/88888888/224/3221226708/53213097.smil$LR•IPV4『线路11』
江西少儿,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxse$LR•IPV4『线路1』
江西少儿,http://local-live.jxtvcn.com.cn/live/tv_jxtv6.m3u8$LR•IPV4『线路2』
江西少儿,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6.m3u8$LR•IPV4『线路3』
江西少儿,http://local-live.jxtvcn.com.cn/live/tv_jxtv6.flv$LR•IPV4『线路4』
江西少儿,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6.flv$LR•IPV4『线路5』
江西少儿,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv6$LR•IPV4『线路6』
江西少儿,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6$LR•IPV4『线路7』
江西少儿,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227089/10000100000000060000000000582672_0.smil$LR•IPV4『线路8』
江西少儿,rtsp://115.153.233.154/PLTV/88888888/224/3221226938/68733921.smil$LR•IPV4『线路9』
江西少儿,rtsp://115.153.245.70/PLTV/88888888/224/3221226938/68733921.smil$LR•IPV4『线路10』
江西少儿,rtsp://115.153.233.154/PLTV/88888888/224/3221226724/53707450.smil$LR•IPV4『线路11』
江西少儿,rtsp://115.153.212.72/PLTV/88888888/224/3221226938/68733921.smil$LR•IPV4『线路12』
江西少儿,rtsp://115.153.212.72/PLTV/88888888/224/3221226724/53707450.smil$LR•IPV4『线路13』
江西新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxxw$LR•IPV4『线路1』
江西新闻,http://local-live.jxtvcn.com.cn/live/tv_jxtv7.m3u8$LR•IPV4『线路2』
江西新闻,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv7.m3u8$LR•IPV4『线路3』
江西新闻,http://local-live.jxtvcn.com.cn/live/tv_jxtv7.flv$LR•IPV4『线路4』
江西新闻,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv7.flv$LR•IPV4『线路5』
江西新闻,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv7$LR•IPV4『线路6』
江西新闻,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv7$LR•IPV4『线路7』
江西新闻,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227051/10000100000000060000000000571126_0.smil$LR•IPV4『线路8』
江西新闻,rtsp://115.153.233.154/PLTV/88888888/224/3221226650/53190437.smil$LR•IPV4『线路9』
江西新闻,rtsp://115.153.245.70/PLTV/88888888/224/3221226650/53190437.smil$LR•IPV4『线路10』
江西新闻,rtsp://115.153.212.72/PLTV/88888888/224/3221226650/53190437.smil$LR•IPV4『线路11』
江西移动,http://php.jdshipin.com:8880/jxtv2.php?id=8$LR•IPV4『线路1』
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.m3u8$LR•IPV4『线路2』
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.flv$LR•IPV4『线路3』
江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8$LR•IPV4『线路4』
江西移动,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227285/10000100000000060000000001842697_0.smil$LR•IPV4『线路5』
江西移动,rtsp://115.153.233.154/PLTV/88888888/224/3221227070/96801473.smil$LR•IPV4『线路6』
江西教育,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227283/10000100000000060000000001741171_0.smil$LR•IPV4『线路1』
江西教育,rtsp://115.153.233.154/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路2』
江西教育,rtsp://115.153.245.70/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路3』
江西教育,rtsp://115.153.212.72/PLTV/88888888/224/3221226942/69552502.smil$LR•IPV4『线路4』
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8$LR•IPV4
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8$LR•IPV4
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8$LR•IPV4
📡  北京频道,#genre#
北京文艺,rtp://239.3.1.242:8000$LR•IPV4
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3$LR•IPV4
北京影视,rtp://239.3.1.158:8000$LR•IPV4
北京财经,rtp://239.3.1.116:8000$LR•IPV4
北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio$LR•IPV4『线路1』
北京生活,rtp://239.3.1.117:8000$LR•IPV4『线路2』
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8$LR•IPV4
北京新闻,http://dsj.motem.top:8880/bptv/10000100000000050000000003870780.m3u8$LR•IPV4『线路1』
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8$LR•IPV4『线路2』
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8$LR•IPV4『线路3』
北京新闻,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8$LR•IPV4『线路4』
北京新闻,rtp://239.3.1.159:8000$LR•IPV4『线路5』
睛彩竞技,rtp://239.3.1.125:8001$LR•IPV4
睛彩篮球,http://36.105.100.208:35455/itv/2000000003000000061.m3u8?cdn=hnbblive$LR•IPV4『线路1』
睛彩篮球,http://iptv.0564.org:35455/itv/1000000006000270002.m3u8?cdn=ystenlive$LR•IPV4『线路2』
睛彩篮球,http://mh0.asia:35455/itv/1000000006000270002.m3u8?cdn=ystenlive$LR•IPV4『线路3』
睛彩篮球,http://xxx.504900.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive$LR•IPV4『线路4』
睛彩篮球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9810&tk=e640d0a1bf70$LR•IPV4『线路5』
睛彩篮球,http://4330413.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive$LR•IPV4『线路6』
睛彩篮球,rtp://239.3.1.126:8001$LR•IPV4『线路7』
睛彩羽毛球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0009&tk=b53028476470$LR•IPV4
睛彩广场舞,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221226139/index.m3u8$LR•IPV6『线路1』
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive$LR•IPV4『线路2』
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive$LR•IPV4『线路3』
睛彩广场舞,http://dsj.motem.top:8880/itv/3000000020000011523.m3u8?cdn=FifastbLive$LR•IPV4『线路4』
睛彩广场舞,http://36.105.100.208:35455/itv/2000000003000000062.m3u8?cdn=hnbblive$LR•IPV4『线路5』
📡  上海频道,#genre#
上海新闻综合,https://mgtv.ottiptv.cc/migu/651632657.m3u8?migutoken=348c9164063c2b1df215dd2fa7cd92cb119d8a335ae0edfb5d615a6c714e71b669eee2f5ff1730afa92af7ca41d0aa96e3a280d7e5f2069eb8a3b852f3ebc270147489d7c8bfb08a7c4b9c4d80$LR•IPV4『线路1』
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=20250919080134d0a4f61e680b4d1b8d2460b858ff1fec&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250919080134&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.88&SecurityKey=20250919080134&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c6e37e6787e81aeb250c874ff8533137&ddCalcu=7c36e1e13313705e86f7f8477e88c10a5e2b$LR•IPV4『线路2』
纪实人文,http://36.105.100.208:35455/itv/5000000004000010282.m3u8?cdn=bestzb$LR•IPV4『线路1』
纪实人文,http://139.129.231.228/rtp/239.21.1.195:5002$LR•IPV4『线路2』
纪实人文,http://139.196.151.191/rtp/239.45.3.212:5140$LR•IPV4『线路3』
生活时尚,http://36.105.100.208:35455/itv/5000000002000019634.m3u8?cdn=bestzb$LR•IPV4『线路1』
生活时尚,http://139.196.151.191:2051/rtp/239.45.3.132:5140$LR•IPV4『线路2』
生活时尚,http://120.55.49.231:3095/rtp/233.50.201.187:5140$LR•IPV4『线路3』
上海都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6990&tk=23a9aca1f79f$LR•IPV4
都市剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225762/index.m3u8$LR•IPV6『线路1』
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8$LR•IPV4『线路2』
都市剧场,http://112.46.105.20:8009/hls/72/index.m3u8$LR•IPV4『线路3』
都市剧场,http://36.105.100.208:35455/itv/5000000011000031111.m3u8?cdn=bestzb$LR•IPV4『线路4』
都市剧场,http://139.196.151.191/rtp/239.45.3.136:5140$LR•IPV4『线路5』
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8$LR•IPV4『线路1』
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1285&tk=2aca1ad9a849$LR•IPV4『线路2』
东方影视,http://139.196.151.191:2051/rtp/239.45.3.237:5140$LR•IPV4『线路3』
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8$LR•IPV4『线路1』
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8$LR•IPV4『线路2』
第一财经,http://ls.qingting.fm/live/276.m3u8$LR•IPV4『线路3』
第一财经,http://36.105.100.208:35455/itv/5000000010000027146.m3u8?cdn=bestzb$LR•IPV4『线路4』
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4810&tk=23a9aca1f79f$LR•IPV4『线路5』
第一财经,http://139.196.151.191:2051/rtp/239.45.3.211:5140$LR•IPV4『线路6』
第一财经,http://120.55.49.231:3095/rtp/233.50.200.125:5140$LR•IPV4『线路7』
东方财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4946&tk=97475bb89d45$LR•IPV4『线路1』
东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140$LR•IPV4『线路2』
欢笑剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225771/index.m3u8$LR•IPV6『线路1』
欢笑剧场,http://36.105.100.208:35455/itv/5000000002000009455.m3u8?cdn=bestzb$LR•IPV4『线路2』
欢笑剧场,http://139.196.151.191/rtp/239.45.3.196:5140$LR•IPV4『线路3』
五星体育,https://other.ottiptv.cc/wxty.m3u8$LR•IPV4『线路1』
五星体育,http://36.105.100.208:35455/itv/5000000010000017540.m3u8?cdn=bestzb$LR•IPV4『线路2』
五星体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4759&tk=7d4ad8f156e3$LR•IPV4『线路3』
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140$LR•IPV4『线路4』
法治天地,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225994/index.m3u8$LR•IPV6『线路1』
法治天地,https://cc06.tv12.xyz/42.m3u8$LR•IPV4『线路2』
法治天地,http://36.105.100.208:35455/itv/2000000002000000014.m3u8?cdn=hnbblive$LR•IPV4『线路3』
法治天地,http://139.196.151.191/rtp/239.45.1.46:5140$LR•IPV4『线路4』
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$LR•IPV4『线路1』
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031113.m3u8?cdn=bestzb$LR•IPV4『线路2』
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140$LR•IPV4『线路3』
动漫秀场,http://139.196.151.191/rtp/239.45.3.134:5140$LR•IPV4『线路4』
游戏风云,http://36.105.100.208:35455/itv/5000000011000031114.m3u8?cdn=bestzb$LR•IPV4『线路1』
游戏风云,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0002&tk=f6cc1e0a0e1a$LR•IPV4『线路2』
游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140$LR•IPV4『线路3』
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$LR•IPV4『线路4』
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$LR•IPV4『线路1』
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$LR•IPV4『线路2』
哈哈炫动,http://36.105.100.208:35455/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路3』
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8$LR•IPV4『线路4』
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7248&tk=23a9aca1f79f$LR•IPV4『线路5』
哈哈炫动,http://139.129.231.228:50060/rtp/239.21.1.51:5002$LR•IPV4『线路6』
哈哈炫动,http://120.55.49.231:3095/rtp/233.50.201.74:5140$LR•IPV4『线路7』
哈哈炫动,http://139.196.151.191/rtp/239.45.1.55:5140$LR•IPV4『线路8』
📡  浙江频道,#genre#
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$LR•IPV4『线路1』
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$LR•IPV4『线路2』
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$LR•IPV4『线路1』
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8$LR•IPV4『线路2』
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$LR•IPV4『线路3』
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140$LR•IPV4『线路4』
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$LR•IPV4『线路1』
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8$LR•IPV4『线路2』
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8$LR•IPV4『线路3』
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$LR•IPV4『线路4』
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$LR•IPV4『线路5』
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4『线路1』
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4『线路2』
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8$LR•IPV4『线路3』
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$LR•IPV4『线路4』
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=$LR•IPV4『线路5』
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6980&tk=e640d0a1bf70$LR•IPV4『线路6』
杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140$LR•IPV4
宁波TV1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140$LR•IPV4
宁波TV2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140$LR•IPV4
宁波TV3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140$LR•IPV4
宁波TV4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140$LR•IPV4
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140$LR•IPV4
📡  江苏频道,#genre#
江苏影视,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=2025090309003105f41cc73cf04c92833c2265c0140111&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250903090031&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.83&SecurityKey=20250903090031&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6814112e9248d0d7b2bc482bd82b9897&ddCalcu=7698v81a94wb1a2182deb9228448cdb02db7&sv=10004&ct=android$LR•IPV4『线路1』
江苏影视,https://mgtv.ottiptv.cc/migu/626064697.m3u8?migutoken=6508bc5fae9f621ed6ec72d39eb7f60ab52c4b412a5ee7f5b612640ecccbde1f9584f0a97aebc090cb58f73e9e079ced87b059526a6614b5a9ad5a23ff4863d36adcc1ed699583e058fac3330e$LR•IPV4『线路2』
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202509030900312c5ad926e30449e5b9405f27a3fde9a6&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20250903090031&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.83&SecurityKey=20250903090031&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3712225a575d903704881b6443f50a06&ddCalcu=6307va1a02x52af2354a4567b51d89804307&sv=10004&ct=android$LR•IPV4『线路1』
江苏城市,https://mgtv.ottiptv.cc/migu/626064714.m3u8?migutoken=02cafbc9d94c9e5e26c383c50287313c55f7e68abea08e811428e9b13cd8e46f93919d1a0859b1c76d8e4e78e1f7b8a6f89d71daf38a8275ac7633b59bcdb7cbf189e3152afb4fa80fadf4b134$LR•IPV4『线路2』
